date,total_value
2023-03-16 07:00:00,967547400.4815236
2023-03-17 07:00:00,965969078.4815236
2023-03-20 07:00:00,955788168.4815236
2023-03-21 07:00:00,968964390.6510687
2023-03-22 07:00:00,974760818.6510687
2023-03-23 07:00:00,971338376.3435953
2023-03-24 07:00:00,971852535.311889
2023-03-27 07:00:00,977696077.311889
2023-03-28 07:00:00,973685256.311889
2023-03-29 07:00:00,975005084.311889
2023-03-30 07:00:00,974076499.311889
2023-03-31 07:00:00,980439656.311889
2023-04-03 07:00:00,986168270.311889
2023-04-04 07:00:00,992549154.311889
2023-04-05 07:00:00,986003354.6529953
2023-04-06 07:00:00,973336593.6529953
2023-04-07 07:00:00,981520758.6529953
2023-04-10 07:00:00,975222926.8258641
2023-04-11 07:00:00,989999808.8258641
2023-04-12 07:00:00,992343645.7948279
2023-04-13 07:00:00,981979056.7948279
2023-04-14 07:00:00,968918409.7948279
2023-04-17 07:00:00,980967932.7948279
2023-04-18 07:00:00,984136470.7948279
2023-04-19 07:00:00,967071388.7948279
2023-04-20 07:00:00,961447090.7948279
2023-04-21 07:00:00,955046909.7948279
2023-04-24 07:00:00,959400770.7948279
2023-04-25 07:00:00,949994671.7948279
2023-04-26 07:00:00,966062014.7948279
2023-04-27 07:00:00,962327134.7948279
2023-04-28 07:00:00,973836259.7948279
2023-05-04 07:00:00,958244816.7948279
2023-05-05 07:00:00,954690497.7948279
2023-05-08 07:00:00,960129291.7948279
2023-05-09 07:00:00,962794451.7948279
2023-05-10 07:00:00,973130981.7948279
2023-05-11 07:00:00,979650245.3964765
2023-05-12 07:00:00,993820394.3964765
2023-05-15 07:00:00,987107573.3964765
2023-05-16 07:00:00,990892811.3964765
2023-05-17 07:00:00,977799006.3964765
2023-05-18 07:00:00,983584875.3964765
2023-05-19 07:00:00,986133011.3964765
2023-05-22 07:00:00,991081483.3964765
2023-05-23 07:00:00,985488764.3964765
2023-05-24 07:00:00,977708129.3964765
2023-05-25 07:00:00,971825431.3964765
2023-05-26 07:00:00,969281934.3964765
2023-05-29 07:00:00,984637672.3964765
2023-05-30 07:00:00,987229120.3964765
2023-05-31 07:00:00,986263306.3964765
2023-06-01 07:00:00,998033061.3964765
2023-06-02 07:00:00,1006795351.3964765
2023-06-05 07:00:00,1007078533.5450265
2023-06-06 07:00:00,1018843391.5450265
2023-06-07 07:00:00,1026230996.5450265
2023-06-08 07:00:00,1015889541.5450265
2023-06-09 07:00:00,1028402489.5450265
2023-06-12 07:00:00,1030460220.5450265
2023-06-13 07:00:00,1045160481.7635078
2023-06-14 07:00:00,1035296769.7635078
2023-06-15 07:00:00,1039026190.7635078
2023-06-16 07:00:00,1048967237.7635078
2023-06-19 07:00:00,1037905500.7635078
2023-06-20 07:00:00,1052859292.7635078
2023-06-21 07:00:00,1064903620.7635078
2023-06-22 07:00:00,1073887521.7635078
2023-06-23 07:00:00,1077931409.7635078
2023-06-26 07:00:00,1071938174.0431803
2023-06-27 07:00:00,1084424761.0431805
2023-06-28 07:00:00,1101647688.0431805
2023-06-29 07:00:00,1071785309.0431803
2023-06-30 07:00:00,1077366847.0431805
2023-07-03 07:00:00,1076226068.0431805
2023-07-04 07:00:00,1080785275.8489373
2023-07-05 07:00:00,1085454503.8489373
2023-07-06 07:00:00,1077928814.8489373
2023-07-07 07:00:00,1089140964.8489373
2023-07-10 07:00:00,1104503587.8489373
2023-07-11 07:00:00,1105578337.8489373
2023-07-12 07:00:00,1098557006.8489373
2023-07-13 07:00:00,1107091066.8489373
2023-07-14 07:00:00,1104703227.8489373
2023-07-17 07:00:00,1104029343.8489373
2023-07-18 07:00:00,1108449466.8489373
2023-07-19 07:00:00,1105560233.8489373
2023-07-20 07:00:00,1108386397.8489373
2023-07-21 07:00:00,1126803135.8489373
2023-07-24 07:00:00,1128514558.8489373
2023-07-25 07:00:00,1128101803.8489373
2023-07-26 07:00:00,1129993061.8489373
2023-07-27 07:00:00,1131851840.8489373
2023-07-28 07:00:00,1140551302.8489373
2023-07-31 07:00:00,1141224545.8489373
2023-08-01 07:00:00,1125498721.8489373
2023-08-02 07:00:00,1126893175.918021
2023-08-03 07:00:00,1113998715.918021
2023-08-04 07:00:00,1129313908.918021
2023-08-07 07:00:00,1139730278.918021
2023-08-08 07:00:00,1127124514.918021
2023-08-09 07:00:00,1126321842.918021
2023-08-10 07:00:00,1117002340.918021
2023-08-11 07:00:00,1128279164.4225054
2023-08-14 07:00:00,1141276644.4225054
2023-08-15 07:00:00,1133029230.4225054
2023-08-16 07:00:00,1148011519.4225054
2023-08-17 07:00:00,1153245115.4225054
2023-08-18 07:00:00,1102962293.4225054
2023-08-21 07:00:00,1110717868.4225054
2023-08-22 07:00:00,1127883445.4225054
2023-08-23 07:00:00,1108783819.4225054
2023-08-24 07:00:00,1136053777.4225054
2023-08-25 07:00:00,1129007135.4225054
2023-08-28 07:00:00,1143980408.4225054
2023-08-29 07:00:00,1149997553.4225054
2023-08-30 07:00:00,1164850352.5898957
2023-08-31 07:00:00,1166297334.5898957
2023-09-05 07:00:00,1166524785.5898957
2023-09-06 07:00:00,1182158979.5898957
2023-09-07 07:00:00,1178115834.5898957
2023-09-08 07:00:00,1174984053.8324428
2023-09-11 07:00:00,1166381128.8324428
2023-09-12 07:00:00,1192763098.8324428
2023-09-13 07:00:00,1189941858.8324428
2023-09-14 07:00:00,1187557343.8324428
2023-09-15 07:00:00,1189038284.618554
2023-09-18 07:00:00,1187647684.618554
2023-09-19 07:00:00,1199127631.618554
2023-09-20 07:00:00,1203108575.618554
2023-09-21 07:00:00,1178573430.618554
2023-09-22 07:00:00,1150154936.618554
2023-09-25 07:00:00,1102421478.618554
2023-09-26 07:00:00,1107428378.618554
2023-09-27 07:00:00,1137564796.618554
2023-09-28 07:00:00,1126340613.618554
2023-09-29 07:00:00,1123674811.618554
2023-10-02 07:00:00,1128160430.1786427
2023-10-03 07:00:00,1091262350.1786427
2023-10-04 07:00:00,1112642190.1786427
2023-10-05 07:00:00,1108062881.776042
2023-10-06 07:00:00,1127407586.776042
2023-10-09 07:00:00,1131558651.776042
2023-10-10 07:00:00,1127268381.776042
2023-10-11 07:00:00,1138601453.955339
2023-10-12 07:00:00,1135019768.955339
2023-10-13 07:00:00,1134489148.955339
2023-10-16 07:00:00,1121090993.955339
2023-10-17 07:00:00,1115121518.955339
2023-10-18 07:00:00,1115676288.1813688
2023-10-19 07:00:00,1092366421.1813688
2023-10-20 07:00:00,1093004866.4739377
2023-10-23 07:00:00,1087833538.4739377
2023-10-24 07:00:00,1087833538.4739377
2023-10-25 07:00:00,1087294858.4739377
2023-10-26 07:00:00,1079753338.4739377
2023-10-27 07:00:00,1079753338.4739377
2023-10-30 07:00:00,1076844466.4739377
2023-10-31 07:00:00,1077814090.4739377
2023-11-01 07:00:00,1075982578.4739377
2023-11-02 07:00:00,1076862509.8568118
2023-11-03 07:00:00,1076862509.8568118
2023-11-06 07:00:00,1076862509.8568118
2023-11-07 07:00:00,1076862509.8568118
2023-11-08 07:00:00,1076862509.8568118
2023-11-09 07:00:00,1076862509.8568118
2023-11-10 07:00:00,1076862509.8568118
2023-11-13 07:00:00,1076862509.8568118
2023-11-14 07:00:00,1076862509.8568118
2023-11-15 07:00:00,1076862509.8568118
2023-11-16 07:00:00,1076862509.8568118
2023-11-17 07:00:00,1076862509.8568118
2023-11-20 07:00:00,1076862509.8568118
2023-11-21 07:00:00,1075625172.0081167
2023-11-22 07:00:00,1077702210.0081167
2023-11-23 07:00:00,1060179904.0081167
2023-11-24 07:00:00,1064559852.0081167
2023-11-27 07:00:00,1060101580.0081167
2023-11-28 07:00:00,1067586686.9179667
2023-11-29 07:00:00,1071444850.9179667
2023-11-30 07:00:00,1064650882.9179667
2023-12-01 07:00:00,1073292386.9179667
2023-12-04 07:00:00,1094079218.9179668
2023-12-05 07:00:00,1087139260.9179668
2023-12-06 07:00:00,1093078604.9179668
2023-12-07 07:00:00,1088669546.9179668
2023-12-08 07:00:00,1086927628.9179668
2023-12-11 07:00:00,1088834314.9179668
2023-12-12 07:00:00,1090812598.9179668
2023-12-13 07:00:00,1077984674.9179668
2023-12-14 07:00:00,1073407358.9179667
2023-12-15 07:00:00,1070076586.9179667
2023-12-18 07:00:00,1065918368.9179667
2023-12-19 07:00:00,1073934936.9179668
2023-12-20 07:00:00,1074935736.9179668
2023-12-21 07:00:00,1073175040.9179667
2023-12-22 07:00:00,1074054120.9179668
2023-12-25 07:00:00,1079827044.9179668
2023-12-26 07:00:00,1082845476.9179668
2023-12-27 07:00:00,1083878620.9179668
2023-12-28 07:00:00,1087212911.3739548
2023-12-29 07:00:00,1085811791.3739548
2024-01-02 07:00:00,1079650647.3739548
2024-01-03 07:00:00,1085530655.3739548
2024-01-04 07:00:00,1089707023.3739548
2024-01-05 07:00:00,1093937375.3739548
2024-01-08 07:00:00,1093964367.3739548
2024-01-09 07:00:00,1092088699.3739548
2024-01-10 07:00:00,1087102663.3739548
2024-01-11 07:00:00,1089678891.3739548
2024-01-12 07:00:00,1086601123.3739548
